binding_id,kind,translated_text,cn_annotations,review_scope,jp_utf8_sha256,en_utf8_sha256
pm:vm:photonmelodies11.rio.002:1214082412:00000756:00001,cvm,【博士】「……将输出功率提高到75%。」<01>,[],layout_only,d3e3da5a904cfb7e7198672d4364f764b8515dd65aa418677d2414aa7c965440,ccb21f02b47b7d3ff9ee01ae072aaa9e0d7f0805cd2f5f2ce5560b0160e9dc9f
pm:vm:photonmelodies11.rio.002:1214082412:00000812:00002,cvm,【技师】「明白，输出功率75%。」<01>,[],layout_only,a37a9332d19606a77ec01862cd22704569c923d740ae4269812ee4071443e2d1,ff2305b2fd2e97963d79a2ec850bd7aa6fad4fe4b83cdd41f07cbbcf7c08eccd
pm:vm:photonmelodies11.rio.002:1214082412:00000868:00003,cvm,【博士】「情况如何？」<01>,[],layout_only,66090f057bbbecd72aac84c76b5d650eca411b070a98d2393d71fceb3b0ec216,f2f273dfd5ad58f3374f6dbef0b0b8cff2132b18b77bed93b443e021af8a2a74
pm:vm:photonmelodies11.rio.002:1214082412:00000924:00004,cvm,【操作员】「目前没有问题，运行稳定。」<01>,[],layout_only,c0f0c4e69a043559ac1f4806e1342e2bdffed3b1b43c101bc23c60a8d16470ff,12049476f20e0defd5a1eaf84aea413ff22ec7a9fe8d3f4ee984c987d81adec5
pm:vm:photonmelodies11.rio.002:1214082412:00001188:00005,cvm,【长官】「好……很好，继续倒计时。」<01>,[],layout_only,f2012a739514c7f54228dd1f3945d654a974a482f5637e4a729abebb3a1f1e30,8da1a9a14ebebde05e520f880655a452e8e5e5e3a98581bd5c585026683e0cdb
pm:vm:photonmelodies11.rio.002:1214082412:00001244:00006,cvm,【博士】「将输出功率提高到80%。」<01>,[],layout_only,b5b1fe0f7ccd776f0ac66f45502b3ac4db6017a1b29ff3d04be7b8379abca5a1,3030e29b16e51bf564a9fc51c4b272aa2ae555c89ae2934dc64b7986716d20cd
pm:vm:photonmelodies11.rio.002:1214082412:00001300:00007,cvm,【技师】「明白，输出功率80%。」<01>,[],layout_only,631ccf9ab7f673ed672cd292c778170fe5b1b187eeb2d9b0054b1e2b14836396,d87330a3987267a3738e2b2571b31134d7cfa50815198c5acb3187ad1c475359
pm:vm:photonmelodies11.rio.002:1214082412:00001356:00008,cvm,【长官】「博士，终于到这一刻了。」<01>,[],layout_only,f969bcaa66b7ebff85bb1947cc6206789f7fbc7e3f49778a465898617646daca,1a71e0a863326f4589ddc4807b59c59640be4547c92f996896d763fd8693d2fd
pm:vm:photonmelodies11.rio.002:1214082412:00001412:00009,cvm,【博士】「是，长官，这项次临界试验一旦成功，<0A>我国的核战略就将迎来重大转折——」<01>,[],layout_only,231279d83d7a84f27ff01d5c4bf1e9185cefa78ec44f9bb83ead7f3ba3664552,2d4e2311b83a3d93ad42d8ac132be0729a6a0b2a0f4e2ebacb451776950cedcb
pm:vm:photonmelodies11.rio.002:1214082412:00001864:00010,cvm,【博士】「——什么！？出什么事了！！」<01>,[],layout_only,6e5420140e8799237da5cd3aeab1f0976b7421ad953701a58a65ec1fff69b72d,28d9d37d71c6a9d3084484c827f35e922938b3d810ac3587a02bf242291f5e71
pm:vm:photonmelodies11.rio.002:1214082412:00001920:00011,cvm,【操作员】「——不知道！」<01>,[],layout_only,895fc8d2f478a28403fb33d150805005653002db42c5ef14720c9c367afedf57,c8e86d1369c991fd8b2b3856db962057663da3344b2ca4befaa148c6c7b38735
pm:vm:photonmelodies11.rio.002:1214082412:00001976:00012,cvm,【技师】「——博士！传感器有反应……<0A>是高强度中微子！！」<01>,[],layout_only,b8833e2cf06393d4ab9c23e5561ef4a2d566f0c9cc61e8fc012f44f410621630,ba0a016ab5a9615d20b037642e7fd1ea6c847a47bf2ae31aa5f4fb61570fa30b
pm:vm:photonmelodies11.rio.002:1214082412:00002032:00013,cvm,【博士】「——什么！？怎么回事！？<0A>——是未观测到的太阳耀斑吗！？」<01>,[],layout_only,b52a2e134a156eb2b973d3f950f6282401adffcad1d2d9a79a46edf37b839fdb,c0b68c1b7218ed5f2340515ed0dc2de9cb12cf64eaab7bd6b5e6fe89881cfb00
pm:vm:photonmelodies11.rio.002:1214082412:00002088:00014,cvm,【操作员】「——不清楚……但至少可以确定……<0A>它是从研究所外部放射出来的！」<01>,[],layout_only,4846c8c0b49f4b4a6f633154e3492f84b5376bf64c58abe13ab9c8cc719d0328,24f611ed7b334f63bdbf1bc769f516bf2b6b4a4f299f9c04dc9ed60e60d89e8c
