binding_id,kind,translated_text,cn_annotations,review_scope,jp_utf8_sha256,en_utf8_sha256
pm:vm:photonmelodies11.rio.003:2092185664:00001032:00001,cvm,…………。<01>,[],layout_only,efa30788584cfea7ade60ccc37d7fc6cda943e64935eb133252c341159e58e05,0b3d7aae4004dc9b91522cf9245f879b48b6a3b3d3c28ecbba043ba8207a6df9
pm:vm:photonmelodies11.rio.003:2092185664:00001076:00002,cvm,纯夏和霞那两个家伙，到底跑哪儿去了？<01>,[],layout_only,695619e2233018971c53884e0be2cfe3b578c4be45788d36eb3ddcff54b2df27,6e74287fc862b15eb3a64f79625ac9918fdc561b34eb706329d0e21253262e48
pm:vm:photonmelodies11.rio.003:2092185664:00001120:00003,cvm,昨天晚上也没能和她们说上话……今天可是冥夜她们的生日啊？<01>,[],layout_only,39e5037afbf447c975869025973eb652b73e14e83fe5497a479301e1676bf755,ebdc5f01c3ca2fbe1c4d7eddd3730d8e4698b3eb0bd626340801dfa51da41b70
pm:vm:photonmelodies11.rio.003:2092185664:00001164:00004,cvm,她们到底打算怎么办啊。<01>,[],layout_only,44355962010e99f6998b8cb263db5f5d077dfa3efb407fcbf98a6aed1aaab8ab,47a6c3244122bbbf7f849b607754efe6e4edb5a44fa8e26cb72cd15f051c5555
pm:vm:photonmelodies11.rio.003:2092185664:00001520:00005,cvm,我也先跟月咏小姐提过了，可她不知怎么回事……<0A>我也弄不明白，总是顾左右而言他，半天说不到点子上……。<01>,[],layout_only,b7ba25ed2f476d86bbba1359c03d89d14b5fe6c620557264b1a846773e5654fc,26eaf52c5a837e7f69ebab458a4ca63bb2f4890e281b22c1a0bc2be5f80ee0e1
pm:vm:photonmelodies11.rio.003:2092185664:00001744:00006,cvm,……已经中午了。再这样下去，什么都没做就到晚上了。<01>,[],layout_only,a16d5af4a36cb868d34183e9cc974fff99362aaa99bc78d3d87f94d48d881eb5,e997cf7594c83009f9da38bafe80c9fb403edc64494d61860b8af4b4fa6b2ec1
pm:vm:photonmelodies11.rio.003:2092185664:00001788:00007,cvm,没办法，就算只有我也得想点办法……<0A>先准备什么好呢？蛋糕，吧。<01>,[],layout_only,6eae59061561b53cc8b44e4e16832bbdcf3190b2ed76b70fc866071a2bfbc3ae,f25be4d438aa2cfb4e67d85a159802b7e2d9696606a01375e29223db2af6b6b5
pm:vm:photonmelodies11.rio.003:2092185664:00001832:00008,cvm,再就是……吃的和果汁之类？<0A>可是，那种随便买来的廉价东西，她们会高兴吗……。<01>,[],layout_only,8c0185202c2f296d1989ca8e3d3737a6d592881b52a3b7a4fd69c5bcc6268715,9e20c57b3e7838e1ddcc30e9b905b5fde7abab5b0f5159077b9fa92be7f7e434
pm:vm:photonmelodies11.rio.003:2092185664:00001876:00009,cvm,不对，在那之前，我的钱包撑得住吗？<01>,[],layout_only,355deffced491bdb98d2b28c16ef2a458d87bc02f6979ca38aad7dad0237db9a,ebdf10ab71f93050921dd0c65ed23be435a6e96a8fcfff88c8a2de00b71e13ac
pm:vm:photonmelodies11.rio.003:2092185664:00001920:00010,cvm,嗯～……可是，我能做的也就这些了。<01>,[],layout_only,bd812708e9ab26702523f479c72d5fea4cd128ad1eb1e7bbd5b3fc7d37f38cf3,026a4be7213e930b91155bba0d9c3b9b71c806a9a71cfaa3023d475f6a8aeb8e
pm:vm:photonmelodies11.rio.003:2092185664:00001964:00011,cvm,…………剩下的就到店里再想吧。<01>,[],layout_only,f3db9e13126b69a9e16f9a178dfc3351ece3f520aece93d5df508483fbffde0c,68da89c666db24d1852023f103a83eb0294d467ded37b9a2f71b8178307ff938
pm:vm:photonmelodies11.rio.003:2092185664:00002404:00012,cvm,【声音】「武！」<01>,[],layout_only,825759eb27abf318828ecbf24b083f1869f6bddf93067fe4ba45ce32380bb376,33e6b2c3b508fe6bb168bba5e851c758fde1e517564f6870521ec688afa8e4ff
pm:vm:photonmelodies11.rio.003:2092185664:00002944:00013,cvm,【武】「哦，冥夜。」<01>,[],layout_only,17361439e62b2afabb2e7120d390a239e5cb9d0bc9e41c2506a2b0a826d3782d,9dcc0cd005cc7daa49d9c7603c551b591f8882cd248cf7218cab99a38656a392
pm:vm:photonmelodies11.rio.003:2092185664:00003160:00014,cvm,【冥夜】「……你要出门吗？」<01>,[],layout_only,f291a173f0af563fd7607a16e799b5742a6526951aa427fcbce43c62dc533fc4,23d605c2fb5647f94aeb3f2ed2fd29486a01b0dc43166c1ca5a163f9cd4842e0
pm:vm:photonmelodies11.rio.003:2092185664:00003204:00015,cvm,【武】「呃……啊，那个……」<01>,[],layout_only,b293eee21bda2108c7a91df93bf7e45fd7b2e5bcd9b8fab26387bbc4656c970b,e51fc70ed7429e4851c870bd22177294603258fa383a356645efbe8ca186b8d2
pm:vm:photonmelodies11.rio.003:2092185664:00003248:00016,cvm,事到如今还有必要继续瞒着吗？……<0A>不过都坚持到这一步了，再多瞒一会儿也――<01>,[],layout_only,fd56602c10ffcc138569a314023938c7e16c13dd55cd0b2b8131e1843374dda4,17ccf79bbf4bb9602c583f4182b775de66bf1eb4b84005de536bed7f1c47a707
pm:vm:photonmelodies11.rio.003:2092185664:00003464:00017,cvm,【冥夜】「那件事很急吗？」<01>,[],layout_only,d197c2437ddee2bbbeb099a510ce62b054b6a03fef991eb3376e6cffa451b7b6,8ba23f971fba85e14fbc705329296af422994d586deef84da56181adda23b7f6
pm:vm:photonmelodies11.rio.003:2092185664:00003508:00018,cvm,【武】「嗯？不，看你那边是什么事吧。我这边可以调整。」<01>,[],layout_only,5bb3ae6e5a46a4997b96c749419e93906c06cfc6aab91d09a18bc5518b7a30b8,b80c5cfb1a54cdb8cfd88f9fa3c9e2187a8ded3286cdbd7a05c5fb3ad3b6e2aa
pm:vm:photonmelodies11.rio.003:2092185664:00003724:00019,cvm,【冥夜】「是吗，那可帮大忙了。<0A>既然如此，接下来能不能陪我走一趟？」<01>,[],layout_only,81768c9fc1851d1e929c62fdfb035dc7c3edb508bbb38736ad563d30ee476d3a,fa11038e540fc232c504dffc6ba1c5fb2a94d4c965f7aac5a245a0e2277f385d
pm:vm:photonmelodies11.rio.003:2092185664:00003768:00020,cvm,【武】「啊，倒是没问题。去哪儿？」<01>,[],layout_only,d06d4260392b0a7907e0369cdd96c3e0ab27e4353a332edd6507da12701f2408,570e07cdacf83f19c2a70938ae7447a6be7811a32a7ff0622eab9c015a2ffb7a
pm:vm:photonmelodies11.rio.003:2092185664:00003984:00021,cvm,【冥夜】「嗯，跟我来就知道了」<01>,[],layout_only,e5eb7bbb833f0bbc3897fef527698fd7aaa9b86c430666a57b6dd0cf7e2ed845,d969e926e0ca75dba299d42cd14a5fc622faeabb2df52c998ec5657470c0b069
pm:vm:photonmelodies11.rio.003:2092185664:00004028:00022,cvm,…………算了，也行吧。<01>,[],layout_only,dfe9d26b54e28ecdbd269b47e54633fac9d547eb52218d1ebae3852669899823,fbcac3e8c1e418a2b2d1a2b4716308b8c70050a0b2435c7bab6034d851c85ddd
